date,Donald Trump,Putin,MeToo,Bitcoin,ISIS,country
2010-01-21,40,10,0,0,24,Canada
2010-01-21,13,7,0,0,68,United States
2010-01-21,0,0,0,0,44,Norway
2010-01-21,0,11,0,0,66,Germany
2010-01-21,24,0,0,0,52,United Kingdom
2010-01-22,12,12,0,0,38,Germany
2010-01-22,5,5,5,0,30,Canada
2010-01-22,23,13,0,0,39,United Kingdom
2010-01-22,17,7,0,0,62,United States
2010-01-22,0,0,0,0,0,Norway
2010-01-23,5,21,0,0,26,Germany
2010-01-23,17,11,0,0,51,United States
2010-01-23,0,0,0,0,0,Norway
2010-01-23,35,5,0,0,57,United Kingdom
2010-01-23,6,0,0,0,43,Canada
2010-01-24,0,0,0,0,27,Norway
2010-01-24,32,7,0,0,78,United States
2010-01-24,19,6,0,0,18,Canada
2010-01-24,5,5,4,0,27,Germany
2010-01-24,24,4,0,0,37,United Kingdom
2010-01-25,23,8,0,0,79,United States
2010-01-25,12,3,0,0,38,United Kingdom
2010-01-25,14,5,0,0,18,Canada
2010-01-25,0,0,0,0,0,Norway
2010-01-25,7,7,0,0,44,Germany
2010-01-26,0,4,0,0,28,Germany
2010-01-26,22,21,0,0,56,United States
2010-01-26,18,9,0,0,39,United Kingdom
2010-01-26,5,15,0,0,18,Canada
2010-01-26,0,0,0,0,0,Norway
2010-01-27,13,11,0,0,73,United States
2010-01-27,47,3,0,0,44,United Kingdom
2010-01-27,0,0,0,0,20,Norway
2010-01-27,4,4,0,0,43,Germany
2010-01-27,14,5,0,0,41,Canada
2010-01-28,0,0,0,0,0,Norway
2010-01-28,10,15,0,0,28,Canada
2010-01-28,4,4,4,0,51,Germany
2010-01-28,19,9,0,0,53,United States
2010-01-28,12,13,0,0,58,United Kingdom
2010-01-29,25,0,0,0,0,Norway
2010-01-29,15,0,0,0,34,Canada
2010-01-29,12,19,0,0,53,Germany
2010-01-29,16,3,0,0,42,United Kingdom
2010-01-29,14,13,1,0,49,United States
2010-01-30,21,8,0,0,59,United States
2010-01-30,4,0,0,0,39,United Kingdom
2010-01-30,13,0,0,0,30,Canada
2010-01-30,0,11,5,0,21,Germany
2010-01-30,0,30,0,0,31,Norway
2010-01-31,0,8,0,0,56,United Kingdom
2010-01-31,5,10,0,0,28,Germany
2010-01-31,0,0,0,0,0,Norway
2010-01-31,25,16,1,0,74,United States
2010-01-31,19,0,0,0,30,Canada
2010-02-01,20,0,0,0,21,Norway
2010-02-01,15,5,0,0,23,Canada
2010-02-01,4,4,0,0,38,Germany
2010-02-01,6,6,0,0,44,United Kingdom
2010-02-01,13,10,0,0,61,United States
2010-02-02,12,9,0,0,54,United States
2010-02-02,7,11,0,0,42,Germany
2010-02-02,24,0,0,0,5,Canada
2010-02-02,0,0,0,0,0,Norway
2010-02-02,12,0,0,0,58,United Kingdom
2010-02-03,8,15,0,0,55,United States
2010-02-03,0,11,0,0,35,Germany
2010-02-03,24,0,0,0,9,Canada
2010-02-03,0,0,0,0,0,Norway
2010-02-03,12,9,0,0,36,United Kingdom
2010-02-04,0,7,0,0,50,Germany
2010-02-04,24,0,0,0,9,Canada
2010-02-04,0,43,0,0,0,Norway
2010-02-04,6,0,0,0,55,United Kingdom
2010-02-04,17,6,0,0,52,United States
2010-02-05,19,11,1,0,60,United States
2010-02-05,0,8,0,0,39,Germany
2010-02-05,20,0,0,0,38,Canada
2010-02-05,10,7,0,0,78,United Kingdom
2010-02-05,0,0,0,0,0,Norway
2010-02-06,15,8,0,0,44,United States
2010-02-06,0,16,0,0,71,Germany
2010-02-06,32,6,6,0,42,Canada
2010-02-06,0,30,0,0,0,Norway
2010-02-06,13,0,0,0,49,United Kingdom
2010-02-07,8,8,0,0,40,United Kingdom
2010-02-07,13,6,0,0,36,Canada
2010-02-07,0,9,0,0,42,Germany
2010-02-07,0,0,0,0,0,Norway
2010-02-07,21,8,0,0,50,United States
2010-02-08,24,10,0,0,75,Canada
2010-02-08,7,11,3,0,51,Germany
2010-02-08,14,6,3,0,58,United Kingdom
2010-02-08,0,19,0,0,0,Norway
2010-02-08,12,12,1,0,47,United States
2010-02-09,13,13,0,0,46,United States
2010-02-09,24,5,0,0,55,Canada
2010-02-09,7,22,0,0,74,Germany
2010-02-09,3,9,0,0,57,United Kingdom
2010-02-09,0,0,0,0,21,Norway
2010-02-10,38,5,0,0,27,Canada
2010-02-10,18,6,0,0,52,United States
2010-02-10,7,11,0,0,82,Germany
2010-02-10,9,6,0,0,57,United Kingdom
2010-02-10,0,0,0,0,0,Norway
2010-02-11,34,5,0,0,28,Canada
2010-02-11,18,6,0,0,60,United States
2010-02-11,4,8,0,0,48,Germany
2010-02-11,6,13,0,0,48,United Kingdom
2010-02-11,0,0,0,0,0,Norway
2010-02-12,18,7,0,0,47,United States
2010-02-12,10,5,0,0,10,Canada
2010-02-12,0,25,0,0,0,Norway
2010-02-12,10,10,0,0,37,United Kingdom
2010-02-12,4,0,0,0,32,Germany
2010-02-13,0,0,0,0,31,Norway
2010-02-13,12,10,0,0,61,United States
2010-02-13,0,18,0,0,31,United Kingdom
2010-02-13,11,11,0,0,21,Germany
2010-02-13,19,6,0,0,24,Canada
2010-02-14,13,4,0,0,34,United Kingdom
2010-02-14,20,10,1,0,63,United States
2010-02-14,0,27,0,0,0,Norway
2010-02-14,0,5,0,0,30,Germany
2010-02-14,33,13,0,0,13,Canada
2010-02-15,25,13,0,1,45,United States
2010-02-15,15,0,0,0,46,United Kingdom
2010-02-15,4,19,0,0,37,Germany
2010-02-15,0,0,0,0,0,Norway
2010-02-15,16,11,0,0,36,Canada
2010-02-16,0,0,0,0,0,Norway
2010-02-16,7,4,4,0,52,Germany
2010-02-16,15,0,0,0,23,Canada
2010-02-16,12,3,0,0,53,United Kingdom
2010-02-16,20,5,0,0,54,United States
2010-02-17,21,21,0,0,21,Norway
2010-02-17,14,5,0,0,41,Canada
2010-02-17,7,4,3,0,40,Germany
2010-02-17,25,0,0,0,56,United Kingdom
2010-02-17,17,12,1,0,54,United States
2010-02-18,16,3,0,0,34,United Kingdom
2010-02-18,22,7,0,0,69,United States
2010-02-18,0,22,0,0,22,Norway
2010-02-18,5,10,0,0,76,Canada
2010-02-18,4,7,0,0,65,Germany
2010-02-19,7,4,0,0,44,United Kingdom
2010-02-19,4,4,0,0,39,Germany
2010-02-19,15,21,5,0,34,Canada
2010-02-19,0,0,0,0,25,Norway
2010-02-19,16,22,0,0,55,United States
2010-02-20,29,0,0,0,0,Norway
2010-02-20,0,6,0,0,24,Canada
2010-02-20,10,21,0,0,40,Germany
2010-02-20,4,5,0,0,39,United Kingdom
2010-02-20,11,29,0,0,39,United States
2010-02-21,11,10,0,0,54,United States
2010-02-21,9,9,0,0,41,Germany
2010-02-21,12,0,6,0,12,Canada
2010-02-21,0,0,0,0,0,Norway
2010-02-21,12,12,0,0,52,United Kingdom
2010-02-22,3,0,0,0,49,United Kingdom
2010-02-22,17,9,1,0,59,United States
2010-02-22,0,7,0,0,38,Germany
2010-02-22,22,0,0,0,0,Norway
2010-02-22,10,15,0,0,23,Canada
2010-02-23,0,4,0,0,21,Germany
2010-02-23,18,8,0,0,50,United States
2010-02-23,14,9,0,0,55,United Kingdom
2010-02-23,0,0,0,0,23,Norway
2010-02-23,5,10,0,0,32,Canada
2010-02-24,26,15,0,0,62,United Kingdom
2010-02-24,0,0,0,0,58,Germany
2010-02-24,23,0,0,0,0,Norway
2010-02-24,21,10,0,0,57,United States
2010-02-24,19,24,0,0,55,Canada
2010-02-25,4,0,0,0,41,Germany
2010-02-25,10,15,0,0,32,Canada
2010-02-25,14,16,1,1,60,United States
2010-02-25,0,0,0,0,0,Norway
2010-02-25,15,3,0,0,63,United Kingdom
2010-02-26,15,10,0,0,28,Canada
2010-02-26,13,10,0,0,46,United States
2010-02-26,0,27,0,0,54,Norway
2010-02-26,13,7,0,0,55,United Kingdom
2010-02-26,8,0,0,0,39,Germany
2010-02-27,18,43,0,0,40,Canada
2010-02-27,11,11,0,0,48,United States
2010-02-27,0,0,0,0,0,Norway
2010-02-27,4,9,0,0,43,United Kingdom
2010-02-27,5,16,0,0,32,Germany
2010-02-28,0,0,0,0,0,Norway
2010-02-28,13,26,0,0,18,Canada
2010-02-28,21,9,0,0,58,United States
2010-02-28,4,8,0,0,47,United Kingdom
2010-02-28,9,9,4,0,54,Germany
2010-03-01,0,7,0,0,50,Germany
2010-03-01,0,0,0,0,0,Norway
2010-03-01,9,6,0,0,71,United Kingdom
2010-03-01,5,20,0,0,47,Canada
2010-03-01,20,35,0,0,60,United States
2010-03-02,10,44,0,0,64,Canada
2010-03-02,11,28,0,0,69,United States
2010-03-02,0,0,0,0,0,Norway
2010-03-02,7,0,0,0,32,Germany
2010-03-02,0,9,0,0,57,United Kingdom
2010-03-03,15,18,0,0,57,United States
2010-03-03,20,25,0,0,42,Canada
2010-03-03,12,9,0,0,54,United Kingdom
2010-03-03,0,4,4,0,55,Germany
2010-03-03,0,0,0,0,23,Norway
2010-03-04,14,6,0,0,53,United States
2010-03-04,0,15,0,0,33,Germany
2010-03-04,18,13,0,0,86,United Kingdom
2010-03-04,0,0,0,0,0,Norway
2010-03-04,20,5,0,0,33,Canada
2010-03-05,16,0,0,0,33,United Kingdom
2010-03-05,0,0,0,0,0,Norway
2010-03-05,4,8,0,0,39,Germany
2010-03-05,5,5,0,0,39,Canada
2010-03-05,15,15,0,0,51,United States
2010-03-06,7,7,0,0,37,Canada
2010-03-06,0,4,8,0,44,United Kingdom
2010-03-06,5,10,0,0,46,Germany
2010-03-06,7,6,0,0,71,United States
2010-03-06,0,0,0,0,31,Norway
2010-03-07,12,8,0,0,52,United States
2010-03-07,0,7,0,0,37,Canada
2010-03-07,0,0,0,0,27,Norway
2010-03-07,0,0,0,0,59,United Kingdom
2010-03-07,0,14,0,0,41,Germany
2010-03-08,0,0,0,0,20,Norway
2010-03-08,12,3,0,0,48,United Kingdom
2010-03-08,0,18,0,0,31,Germany
2010-03-08,8,9,0,0,58,United States
2010-03-08,24,15,0,0,28,Canada
2010-03-09,10,5,0,0,41,Canada
2010-03-09,6,15,0,0,50,United Kingdom
2010-03-09,0,11,0,0,43,Germany
2010-03-09,0,0,0,0,0,Norway
2010-03-09,10,11,0,0,63,United States
2010-03-10,0,0,0,0,0,Norway
2010-03-10,14,9,0,0,63,United States
2010-03-10,9,3,0,3,60,United Kingdom
2010-03-10,10,5,0,0,14,Canada
2010-03-10,15,11,0,0,29,Germany
2010-03-11,21,0,0,0,22,Norway
2010-03-11,26,5,0,0,70,United States
2010-03-11,25,0,0,0,33,Canada
2010-03-11,9,19,0,0,57,United Kingdom
2010-03-11,4,7,0,0,40,Germany
2010-03-12,4,0,0,0,54,Germany
2010-03-12,0,0,0,0,75,Norway
2010-03-12,15,10,0,0,34,Canada
2010-03-12,3,7,0,0,76,United Kingdom
2010-03-12,26,9,0,0,48,United States
2010-03-13,0,36,0,0,35,Germany
2010-03-13,9,12,0,0,48,United States
2010-03-13,0,0,0,0,0,Norway
2010-03-13,19,7,0,0,62,Canada
2010-03-13,13,14,0,0,57,United Kingdom
2010-03-14,4,0,0,0,71,United Kingdom
2010-03-14,5,5,0,0,27,Germany
2010-03-14,0,0,0,0,0,Norway
2010-03-14,6,7,0,0,61,Canada
2010-03-14,28,7,1,0,54,United States
2010-03-15,67,9,1,0,70,United States
2010-03-15,20,41,0,0,0,Norway
2010-03-15,68,0,0,0,19,Canada
2010-03-15,3,10,3,0,44,Germany
2010-03-15,9,15,3,0,52,United Kingdom
2010-03-16,25,0,0,0,19,Canada
2010-03-16,22,9,0,0,72,United States
2010-03-16,7,22,0,0,32,Germany
2010-03-16,0,0,0,0,0,Norway
2010-03-16,9,6,0,0,51,United Kingdom
2010-03-17,9,3,0,0,52,United Kingdom
2010-03-17,20,6,1,0,66,United States
2010-03-17,31,10,0,0,44,Canada
2010-03-17,7,7,0,0,33,Germany
2010-03-17,0,0,0,0,0,Norway
2010-03-18,0,8,0,0,38,Germany
2010-03-18,12,9,0,0,78,United Kingdom
2010-03-18,14,9,0,1,49,United States
2010-03-18,0,0,0,0,0,Norway
2010-03-18,0,11,0,0,25,Canada
2010-03-19,8,83,0,0,32,Germany
2010-03-19,13,7,0,0,42,United Kingdom
2010-03-19,0,0,0,0,0,Norway
2010-03-19,21,14,0,0,53,United States
2010-03-19,38,0,0,0,41,Canada
2010-03-20,21,13,0,0,60,United States
2010-03-20,20,0,0,0,13,Canada
2010-03-20,0,16,0,0,63,Germany
2010-03-20,0,9,0,0,21,United Kingdom
2010-03-20,0,0,0,0,0,Norway
2010-03-21,12,4,4,0,62,United Kingdom
2010-03-21,38,13,0,0,31,Canada
2010-03-21,0,0,0,0,23,Germany
2010-03-21,0,0,0,0,27,Norway
2010-03-21,22,14,1,0,62,United States
2010-03-22,48,5,0,0,32,Canada
2010-03-22,0,11,0,0,35,Germany
2010-03-22,0,0,0,0,100,Norway
2010-03-22,32,20,0,0,54,United States
2010-03-22,3,15,0,0,43,United Kingdom
2010-03-23,4,19,0,0,36,Germany
2010-03-23,20,0,0,0,0,Norway
2010-03-23,6,0,0,0,73,United Kingdom
2010-03-23,38,0,0,0,36,Canada
2010-03-23,19,15,0,0,51,United States
2010-03-24,17,8,0,0,65,United States
2010-03-24,12,0,3,0,47,United Kingdom
2010-03-24,34,10,0,0,38,Canada
2010-03-24,0,16,0,0,31,Germany
2010-03-24,0,21,0,0,21,Norway
2010-03-25,6,3,0,0,63,United Kingdom
2010-03-25,10,10,0,0,14,Canada
2010-03-25,0,0,0,0,45,Norway
2010-03-25,0,4,0,0,27,Germany
2010-03-25,16,9,1,0,49,United States
2010-03-26,19,7,0,0,69,United States
2010-03-26,20,16,0,5,39,Canada
2010-03-26,8,0,0,0,40,Germany
2010-03-26,7,7,0,0,66,United Kingdom
2010-03-26,0,0,0,0,0,Norway
2010-03-27,0,0,0,0,0,Norway
2010-03-27,18,8,0,0,61,United States
2010-03-27,26,0,0,0,50,Canada
2010-03-27,9,9,0,0,56,United Kingdom
2010-03-27,0,11,0,0,49,Germany
2010-03-28,12,4,0,0,66,United Kingdom
2010-03-28,0,0,0,0,0,Norway
2010-03-28,19,0,0,0,55,Canada
2010-03-28,5,20,0,0,39,Germany
2010-03-28,25,13,1,0,51,United States
2010-03-29,9,25,0,0,45,United Kingdom
2010-03-29,0,27,0,0,27,Norway
2010-03-29,33,24,0,0,27,Canada
2010-03-29,0,7,0,0,32,Germany
2010-03-29,43,25,0,0,52,United States
2010-03-30,4,23,7,0,38,Germany
2010-03-30,3,18,0,0,44,United Kingdom
2010-03-30,10,15,0,0,27,Canada
2010-03-30,28,28,0,0,28,Norway
2010-03-30,24,22,1,0,55,United States
2010-03-31,19,19,0,0,56,United States
2010-03-31,3,6,0,0,53,United Kingdom
2010-03-31,0,63,0,0,32,Norway
2010-03-31,0,20,0,0,39,Germany
2010-03-31,10,15,0,0,28,Canada
2010-04-01,0,34,0,0,33,Germany
2010-04-01,3,14,0,0,47,United Kingdom
2010-04-01,11,17,0,0,36,Canada
2010-04-01,0,0,34,0,0,Norway
2010-04-01,17,12,0,0,64,United States
2010-04-02,7,7,0,0,28,Canada
2010-04-02,0,0,0,0,36,Norway
2010-04-02,6,21,0,0,47,Germany
2010-04-02,8,9,0,0,40,United Kingdom
2010-04-02,19,22,0,0,51,United States
2010-04-03,0,0,0,0,39,Norway
2010-04-03,17,9,0,0,39,United States
2010-04-03,14,20,0,0,84,United Kingdom
2010-04-03,23,23,0,0,45,Canada
2010-04-03,0,12,0,0,58,Germany
2010-04-04,0,0,0,0,0,Norway
2010-04-04,19,16,0,0,55,United States
2010-04-04,15,8,0,0,15,Canada
2010-04-04,5,5,0,0,59,United Kingdom
2010-04-04,0,17,0,0,33,Germany
2010-04-05,4,0,0,0,29,United Kingdom
2010-04-05,33,13,2,0,61,United States
2010-04-05,22,0,0,0,17,Canada
2010-04-05,0,0,0,0,0,Norway
2010-04-05,5,14,0,0,37,Germany
2010-04-06,15,10,0,0,25,Canada
2010-04-06,9,6,0,0,32,United Kingdom
2010-04-06,30,12,0,0,49,United States
2010-04-06,4,15,0,0,48,Germany
2010-04-06,0,0,0,0,0,Norway
2010-04-07,3,19,0,0,65,United Kingdom
2010-04-07,0,8,0,0,42,Germany
2010-04-07,25,15,0,0,20,Canada
2010-04-07,19,12,1,0,72,United States
2010-04-07,0,20,0,0,42,Norway
2010-04-08,3,0,0,0,65,United Kingdom
2010-04-08,15,15,0,0,10,Canada
2010-04-08,0,0,0,0,42,Norway
2010-04-08,21,19,0,0,53,United States
2010-04-08,0,7,0,0,22,Germany
2010-04-09,0,0,0,0,25,Norway
2010-04-09,14,8,1,1,54,United States
2010-04-09,7,4,0,0,57,United Kingdom
2010-04-09,21,11,0,0,16,Canada
2010-04-09,0,24,0,0,31,Germany
2010-04-10,21,33,0,0,53,United States
2010-04-10,0,65,0,0,0,Norway
2010-04-10,0,37,0,0,57,Germany
2010-04-10,0,53,0,0,58,United Kingdom
2010-04-10,20,68,0,0,27,Canada
2010-04-11,0,13,0,0,45,United Kingdom
2010-04-11,14,44,0,0,74,Germany
2010-04-11,20,24,0,0,74,United States
2010-04-11,7,40,0,0,20,Canada
2010-04-11,0,29,0,0,0,Norway
2010-04-12,40,35,0,0,40,Canada
2010-04-12,3,22,0,0,47,United Kingdom
2010-04-12,0,27,0,0,57,Germany
2010-04-12,0,0,0,0,0,Norway
2010-04-12,30,25,1,0,74,United States
2010-04-13,0,21,0,0,45,Norway
2010-04-13,9,6,0,0,85,United Kingdom
2010-04-13,4,42,0,0,62,Germany
2010-04-13,24,24,0,0,72,United States
2010-04-13,45,15,0,0,55,Canada
2010-04-14,20,25,0,0,20,Canada
2010-04-14,6,13,0,0,38,United Kingdom
2010-04-14,0,22,0,0,0,Norway
2010-04-14,35,13,0,1,47,United States
2010-04-14,0,7,3,0,45,Germany
2010-04-15,18,15,2,0,51,United States
2010-04-15,0,10,0,0,48,United Kingdom
2010-04-15,4,18,0,0,39,Germany
2010-04-15,20,0,0,0,0,Norway
2010-04-15,5,10,0,0,36,Canada
2010-04-16,0,7,0,0,82,United Kingdom
2010-04-16,11,5,0,0,48,Canada
2010-04-16,0,19,0,0,49,Germany
2010-04-16,0,0,0,0,0,Norway
2010-04-16,15,12,0,0,49,United States
2010-04-17,13,6,1,0,49,United States
2010-04-17,6,17,0,0,61,Germany
2010-04-17,9,9,0,0,51,United Kingdom
2010-04-17,0,29,0,0,30,Norway
2010-04-17,13,7,0,0,40,Canada
2010-04-18,10,20,0,0,60,United States
2010-04-18,0,0,0,0,0,Norway
2010-04-18,4,26,0,0,65,United Kingdom
2010-04-18,7,7,0,7,33,Canada
2010-04-18,5,10,0,0,49,Germany
2010-04-19,0,15,0,0,50,United Kingdom
2010-04-19,0,0,0,0,0,Norway
2010-04-19,36,10,5,0,41,Canada
2010-04-19,23,19,0,0,48,United States
2010-04-19,0,24,3,0,57,Germany
2010-04-20,0,24,3,0,64,Germany
2010-04-20,9,18,0,0,47,United Kingdom
2010-04-20,20,10,0,0,53,United States
2010-04-20,10,0,0,0,20,Canada
2010-04-20,0,0,0,0,0,Norway
2010-04-21,4,7,0,0,75,Germany
2010-04-21,13,8,0,0,45,United States
2010-04-21,6,9,0,0,68,United Kingdom
2010-04-21,15,5,0,0,5,Canada
2010-04-21,0,0,0,0,0,Norway
2010-04-22,18,15,1,1,63,United States
2010-04-22,0,19,0,0,68,United Kingdom
2010-04-22,0,0,0,0,0,Norway
2010-04-22,15,5,0,0,62,Canada
2010-04-22,4,14,0,4,60,Germany
2010-04-23,0,0,0,0,0,Norway
2010-04-23,38,11,0,0,22,Canada
2010-04-23,0,0,0,0,43,United Kingdom
2010-04-23,4,0,0,0,36,Germany
2010-04-23,42,10,1,0,54,United States
2010-04-24,0,0,0,0,0,Norway
2010-04-24,14,21,0,0,56,Canada
2010-04-24,0,5,0,0,27,United Kingdom
2010-04-24,6,0,0,0,76,Germany
2010-04-24,38,10,0,0,57,United States
2010-04-25,14,7,0,0,34,Canada
2010-04-25,0,0,0,0,0,Norway
2010-04-25,0,8,0,0,62,United Kingdom
2010-04-25,24,15,0,0,57,United States
2010-04-25,11,5,5,0,36,Germany
2010-04-26,0,13,0,0,75,Germany
2010-04-26,8,12,0,0,64,United Kingdom
2010-04-26,67,10,0,0,41,Canada
2010-04-26,67,5,1,0,57,United States
2010-04-26,0,57,0,0,40,Norway
2010-04-27,0,79,0,0,0,Norway
2010-04-27,25,0,0,0,35,Canada
2010-04-27,0,21,0,0,59,Germany
2010-04-27,3,6,3,0,54,United Kingdom
2010-04-27,41,13,0,0,54,United States
2010-04-28,12,3,0,0,34,United Kingdom
2010-04-28,21,5,0,0,37,Canada
2010-04-28,8,11,0,0,59,Germany
2010-04-28,31,11,0,1,61,United States
2010-04-28,0,0,0,0,0,Norway
2010-04-29,38,22,0,0,59,Canada
2010-04-29,0,21,0,0,0,Norway
2010-04-29,41,11,0,0,57,United States
2010-04-29,12,28,3,0,59,United Kingdom
2010-04-29,37,12,0,0,100,Germany
2010-04-30,6,12,0,0,41,Canada
2010-04-30,0,25,0,0,0,Norway
2010-04-30,6,7,0,0,100,United Kingdom
2010-04-30,12,13,2,0,44,United States
2010-04-30,13,0,4,0,62,Germany
2010-05-01,0,0,0,0,0,Norway
2010-05-01,18,14,0,0,37,United Kingdom
2010-05-01,14,0,0,0,15,Canada
2010-05-01,6,16,0,0,47,Germany
2010-05-01,27,7,0,0,60,United States
2010-05-02,13,9,0,0,26,United Kingdom
2010-05-02,0,0,0,0,0,Norway
2010-05-02,28,15,0,0,71,United States
2010-05-02,5,9,0,0,32,Germany
2010-05-02,29,15,0,0,44,Canada
2010-05-03,0,0,0,0,0,Norway
2010-05-03,65,13,0,0,56,United States
2010-05-03,0,21,0,0,61,Germany
2010-05-03,80,5,0,0,16,Canada
2010-05-03,7,11,4,0,27,United Kingdom
2010-05-04,27,14,3,0,70,United States
2010-05-04,27,16,0,0,32,Canada
2010-05-04,9,15,0,0,30,United Kingdom
2010-05-04,4,21,0,0,45,Germany
2010-05-04,0,40,0,0,21,Norway
2010-05-05,11,0,0,0,22,Canada
2010-05-05,30,10,0,0,60,United States
2010-05-05,0,14,0,0,46,Germany
2010-05-05,6,3,0,0,55,United Kingdom
2010-05-05,0,0,0,0,0,Norway
2010-05-06,3,16,0,0,65,United Kingdom
2010-05-06,0,22,0,0,23,Norway
2010-05-06,16,16,0,0,54,Canada
2010-05-06,4,4,3,0,73,Germany
2010-05-06,20,6,0,0,43,United States
2010-05-07,6,10,0,0,66,United Kingdom
2010-05-07,17,0,0,0,46,Canada
2010-05-07,0,25,0,0,0,Norway
2010-05-07,0,4,0,0,34,Germany
2010-05-07,13,15,0,0,57,United States
2010-05-08,0,9,0,0,57,United Kingdom
2010-05-08,6,22,0,0,38,Germany
2010-05-08,7,0,0,0,29,Canada
2010-05-08,14,15,0,0,55,United States
2010-05-08,0,33,0,0,35,Norway
2010-05-09,0,27,0,0,0,Norway
2010-05-09,5,15,0,0,39,Germany
2010-05-09,36,12,3,0,65,United States
2010-05-09,12,4,0,0,30,United Kingdom
2010-05-09,29,15,0,0,29,Canada
2010-05-10,4,17,0,0,41,Germany
2010-05-10,50,10,1,0,58,United States
2010-05-10,0,20,0,0,0,Norway
2010-05-10,21,5,0,0,26,Canada
2010-05-10,3,3,0,0,45,United Kingdom
2010-05-11,4,4,0,0,53,Germany
2010-05-11,21,21,0,0,27,Canada
2010-05-11,0,0,0,0,0,Norway
2010-05-11,21,12,0,0,62,United States
2010-05-11,15,15,0,0,61,United Kingdom
2010-05-12,3,9,0,0,81,United Kingdom
2010-05-12,0,15,0,0,74,Germany
2010-05-12,21,5,0,0,16,Canada
2010-05-12,0,0,0,0,0,Norway
2010-05-12,25,18,2,1,47,United States
2010-05-13,11,11,0,0,44,Canada
2010-05-13,40,15,0,0,46,United States
2010-05-13,0,0,0,0,28,Norway
2010-05-13,5,14,0,0,37,Germany
2010-05-13,3,16,0,0,45,United Kingdom
2010-05-14,40,11,0,0,17,Canada
2010-05-14,16,12,0,0,66,United States
2010-05-14,16,10,0,0,56,United Kingdom
2010-05-14,0,0,0,0,0,Norway
2010-05-14,4,8,0,0,50,Germany
2010-05-15,22,0,0,0,29,Canada
2010-05-15,13,5,0,0,70,United Kingdom
2010-05-15,6,27,0,0,26,Germany
2010-05-15,0,0,0,0,33,Norway
2010-05-15,27,6,0,0,73,United States
2010-05-16,0,14,0,0,48,Germany
2010-05-16,23,8,2,0,59,United States
2010-05-16,4,8,0,0,37,United Kingdom
2010-05-16,0,0,0,0,0,Norway
2010-05-16,24,16,0,0,39,Canada
2010-05-17,11,10,0,0,40,Germany
2010-05-17,55,10,0,0,76,United States
2010-05-17,14,9,0,0,63,United Kingdom
2010-05-17,0,0,0,0,70,Norway
2010-05-17,38,16,0,0,60,Canada
2010-05-18,29,3,0,0,56,United States
2010-05-18,6,12,0,0,65,United Kingdom
2010-05-18,0,0,0,0,43,Norway
2010-05-18,38,16,0,0,49,Canada
2010-05-18,4,4,0,0,42,Germany
2010-05-19,3,6,0,0,53,United Kingdom
2010-05-19,44,28,0,0,100,Canada
2010-05-19,0,0,0,0,0,Norway
2010-05-19,4,4,0,0,56,Germany
2010-05-19,40,14,0,0,100,United States
2010-05-20,12,0,0,0,58,Canada
2010-05-20,43,0,0,0,0,Norway
2010-05-20,9,3,0,0,73,United Kingdom
2010-05-20,4,29,0,0,76,Germany
2010-05-20,17,5,0,0,72,United States
2010-05-21,12,12,0,0,12,Canada
2010-05-21,0,13,0,0,41,Germany
2010-05-21,10,7,0,0,74,United Kingdom
2010-05-21,0,0,0,0,0,Norway
2010-05-21,17,13,0,0,66,United States
2010-05-22,16,9,0,0,51,United States
2010-05-22,41,8,0,0,73,Canada
2010-05-22,0,0,0,0,34,Norway
2010-05-22,0,13,0,0,51,Germany
2010-05-22,5,10,0,0,21,United Kingdom
2010-05-23,23,8,0,0,63,United States
2010-05-23,0,0,0,0,30,Norway
2010-05-23,0,18,0,0,66,Germany
2010-05-23,26,17,0,0,52,Canada
2010-05-23,0,5,0,0,52,United Kingdom
2010-05-24,0,24,0,0,0,Norway
2010-05-24,0,24,0,0,52,Germany
2010-05-24,53,0,0,0,30,Canada
2010-05-24,60,8,1,0,75,United States
2010-05-24,3,6,0,0,35,United Kingdom
2010-05-25,3,6,0,0,43,United Kingdom
2010-05-25,28,11,0,0,34,Canada
2010-05-25,25,7,0,1,47,United States
2010-05-25,4,0,0,0,54,Germany
2010-05-25,0,20,0,0,0,Norway
2010-05-26,0,15,0,0,47,Germany
2010-05-26,15,0,0,0,81,United Kingdom
2010-05-26,17,11,0,0,56,United States
2010-05-26,17,11,0,0,45,Canada
2010-05-26,0,0,0,0,21,Norway
2010-05-27,11,11,0,0,50,Germany
2010-05-27,0,0,0,0,0,Norway
2010-05-27,11,11,0,0,56,Canada
2010-05-27,39,9,0,3,84,United Kingdom
2010-05-27,15,9,0,1,51,United States
2010-05-28,4,12,0,0,36,Germany
2010-05-28,17,7,3,0,45,United Kingdom
2010-05-28,25,0,0,0,25,Norway
2010-05-28,12,6,0,0,41,Canada
2010-05-28,22,10,0,0,67,United States
2010-05-29,6,17,0,0,29,Germany
2010-05-29,8,0,0,0,62,Canada
2010-05-29,17,0,0,0,27,United Kingdom
2010-05-29,0,0,0,0,65,Norway
2010-05-29,31,11,0,0,47,United States
2010-05-30,0,0,0,0,0,Norway
2010-05-30,9,14,0,0,61,United Kingdom
2010-05-30,5,5,0,0,45,Germany
2010-05-30,16,16,0,0,31,Canada
2010-05-30,5,12,0,0,58,United States
2010-05-31,4,8,0,0,39,United Kingdom
2010-05-31,0,14,0,0,34,Germany
